小儿扁脸关节脱位足异常综合征|2
小肠重复畸形|2
小儿食管异物|2
小儿血栓性血小板减少性紫癜|2
小儿普通易变型免疫缺陷|2
小儿迪格奥尔格综合征|2
小儿共济失调毛细血管扩张Ⅰ型综合征|2
小儿无甲状腺性克汀病|2
小儿热带嗜酸性粒细胞增多症|2
小儿乳糜泻|2
家族性载脂蛋白B100缺陷症|2
小儿先天性肌强直综合征|2
小儿原发性腹膜炎|2
小儿进行性骨干发育不良|2
先天性巨细胞包涵体病|2
黏多糖贮积症Ⅲ型|2
小儿柞蚕蛹性脑病综合征|2
小儿致心律失常性右室心肌病|2
第五日综合征|2
小儿家族性非溶血性黄疸综合征|2
小儿多发性肾小管功能障碍综合征|2
小儿腺苷脱氨酶缺乏|2
小儿哮喘性肌萎缩综合征|2
小儿严重急性呼吸综合征|2
小儿硬化性胆管炎|2
新生儿柯萨奇病毒B感染|2
小儿动脉肝脏发育异常综合征|2
新生儿消化道重复症|2
小儿先天性肾盂输尿管连接部梗阻|2
小儿药物性肾损害|2
小儿卡肺囊虫肺炎|2
小儿巴特综合征|2
小儿血管免疫母细胞淋巴结病|2
高血压危象|2
阿斯匹林不耐受三联症|2
小儿药物变态反应|2
伴性遗传病|2
口腔灶性上皮增生|2
先天性喉裂|2
枯草热|2
真菌性巩膜炎|2
下颌下隙感染|2
小儿嗜血流感杆菌肺炎|2
小儿远端肾小管酸中毒|2
婴儿型黑矇性痴呆|2
甲状腺相关眼病|2
先天性后鼻孔闭锁|2
遗传性运动失调性多发性神经炎|2
咽部灼伤|2
小儿成人型慢性粒细胞白血病|2
口周湿疹|2
颞下间隙感染|2
虹膜新生血管|2
玻璃体疝|2
巨大裂孔性视网膜脱离|2
原发性共同性内斜视|2
Ⅲ型超敏反应性疾病|2
红细胞增多症视网膜病变|2
面瘫唇肿裂纹舌综合征|2
急性化脓性腭扁桃体炎|2
双眼上斜肌麻痹|2
神经源性角膜炎|2
小儿眼外肌麻痹-视网膜色素变性-心脏传导阻滞综合征|2
卵黄状黄斑营养不良|2
浆细胞性唇炎|2
视交叉病变|2
玻璃体积血|2
韦格纳肉芽肿性巩膜炎|2
反向斜视|2
爆裂性眼眶骨折|2
双颌前突|2
咽部瘢痕狭窄|2
上巩膜静脉压升高所致青光眼|2
舌骨骨折|2
微小度数斜视|2
涎瘘|2
缺血性视盘病变|2
固定性斜视|2
上隐斜|2
慢性鼻咽炎|2
慢性阻塞性腮腺炎|2
急性颌下腺炎|2
黄斑病变|2
无晶状体眼|2
放射性视网膜病变|2
急性海绵窦栓塞性静脉炎|2
中毒性白内障|2
少年儿童葡萄膜炎|2
红细胞增多症眼底|2
听小骨创伤|2
上斜肌腱鞘综合征|2
晶状体相关葡萄膜炎|2
单眼双上转肌麻痹|2
获得性视网膜劈裂|2
晶状体脱位所致青光眼|2
小儿爱德华兹综合征|2
咽囊炎|2
小儿低钠血症|2
小儿铜缺乏症综合征|2
非炎性单纯性突眼|2
小儿急性化脓性甲状腺炎|2
小儿胃结块症|2
小儿急性中毒性脑病|2
小儿伯-韦综合征|2
小儿脂肪吸收不良|2
胫骨内髁骨软骨病|2
幼年型皮肌炎|2
小儿Alstrom综合征|2
小儿X-连锁严重联合免疫缺陷病|2
脉络膜裂伤|2
前房积血与青光眼|2
丝状角膜病变|2
眼眶内海绵状血管瘤|2
小儿出血性疾病|2
小儿特发性尿钙增多症|2
小儿血管瘤血小板减少综合征|2
眼球震颤阻滞综合征|2
小儿输尿管脱垂|2
脐部脐肠系膜管息肉|2
小儿赖特综合征|2
眼眶血肿|2
眼底血管样条纹|2
眼眶脓肿|2
乙状窦血栓性静脉炎|2
原发性慢性闭角型青光眼|2
Theodore上方角膜缘角结膜炎|2
小儿特发性肺含铁血黄素沉着症|2
翼下颌间隙感染|2
小儿肝衰竭|2
扁桃体结石|2
眼类肉瘤病|2
Thygeson浅层点状角膜病变|2
化学性眼外伤|2
动脉阻塞或狭窄视网膜病变|2
后牙反合|2
角膜软化症|2
眼睑炭疽|2
下颌下间隙感染|2
小儿视网膜色素变性-肥胖-多指综合征|2
周期性动眼神经麻痹|2
多发性一过性白点综合征|2
Coats病|2
幼年型关节强硬性脊椎炎|2
咽部及颈部食管闭合性损伤|2
眼睑皮肤弛缓症|2
小儿血管-骨肥大综合征|2
搏动性眼球突出症|2
小儿窦性心律失常|2
小儿选择性免疫球蛋白A缺乏症|2
小儿维生素B12选择性吸收障碍综合征|2
幼年息肉|2
先天性腹壁肌肉发育不良|2
小儿右肺中叶综合征|2
代谢性白内障|2
小儿急性化脓性关节炎|2
小儿先天性肝囊肿|2
小儿纤维性骨营养不良综合征|2
小儿后尿道瓣膜|2
颈动脉海绵窦瘘|2
听神经鞘瘤|2
牙列稀疏|2
上颌前突|2
眼睑热性疱疹|2
小儿慢性硬膜下血肿|2
小儿变形性肌张力障碍|2
小儿共济失调毛细血管扩张综合征|2
小儿大动脉转位|2
蚕蚀性角膜溃疡|2
Stargardt病|2
涎腺病毒病|2
小儿扩张型心肌病|2
小儿肥胖通气不良综合征|2
小儿结节性硬化综合征|2
小儿急进性肾小球肾炎|2
小儿面部偏侧肥大综合征|2
颅脑先天畸形|2
小儿骨与关节结核|2
泡性眼炎|2
小儿肥厚型心肌病|2
良性淋巴上皮病|2
嗜酸细胞增多性非变态反应性鼻炎|2
小儿细菌感染性口炎|2
永存原始玻璃体增生症|2
进行性肥厚性间质性神经炎|2
恒定性外斜视|2
带状角膜病变|2
变性近视的脉络膜萎缩|2
化脓性葡萄膜炎|2
视盘炎|2
颞骨岩部炎|2
Terson综合征|2
视网膜毛细血管血管瘤|2
眼球穿孔伤|2
甲状舌管囊肿与鳃裂囊肿|2
原发性青光眼|2
眼眶真菌病|2
水痘性角膜炎|2
先天性声带发育不良|2
家族性渗出性玻璃体视网膜病变|2
眼眶肌炎|2
鳃裂囊肿和瘘管|2
特发性黄斑裂孔|2
金黄色葡萄球菌性边缘性角膜炎|2
辐射性白内障|2
眼部毛细血管瘤|2
增生性玻璃体视网膜病变|2
颊间隙感染|2
物理性变应性|2
中毒性弱视|2
创伤性鼻中隔穿孔|2
脉络膜出血|2
多发性硬化伴发的葡萄膜炎|2
脉络膜病变|2
上颌窦后鼻孔息肉|2
酒精性弱视|2
眼球突出症|2
绿脓杆菌性角膜溃疡|2
咽部狼疮|2
Reis-Bucklers角膜营养不良|2
上颌后缩|2
原发性婴幼儿型青光眼|2
小儿结膜吸吮线虫病|2
耳源性脑膜炎|2
系统性红斑狼疮伴发的葡萄膜炎|2
隐斜|2
内隐斜|2
小儿韦格纳肉芽肿|2
眼球内炎|2
小儿低氯性氮质血症综合征|2
恶性高血压视网膜病变|2
小儿抗磷脂综合征|2
急性乳突炎|2
Fuchs角膜内皮营养不良|2
Terrien角膜边缘性变性|2
小儿半乳糖血症|2
剥脱综合征|2
膜性口炎|2
原发性急性闭角型青光眼|2
虹膜角膜内皮综合征|2
眶下间隙感染|2
口腔颌面部软组织损伤|2
系统性红斑狼疮性巩膜炎|2
涎石病|2
眼球内陷|2
先天性感觉性神经病|2
小儿脊髓损伤|2
舌咽神经损伤|2
原发性青少年型青光眼|2
小儿继发性腹膜炎|2
小儿槭糖尿病|2
特发性黄斑部前膜|2
眼眶皮样囊肿|2
眼眶蜂窝织炎|2
复发性坏死性黏膜周围炎|2
疼痛性眼肌麻痹|2
急性视网膜坏死综合征|2
毛细血管扩张性共济失调综合征|2
骨骺点状发育不良|2
先天性短结肠|2
口咽部粘连|2
角膜基质炎|2
小儿神经白塞综合征|2
小儿肝素-血小板减少-血栓形成综合征|2
小儿肾性氨基酸尿症|2
小儿回盲肠综合征|2
小儿脑脓肿|2
小儿先天性红细胞生成异常性贫血|2
小儿室间隔完整型肺动脉闭锁|2
小儿梅克尔憩室|2
婴儿青铜综合征|2
小儿肾性糖尿|2
溃疡坏死性口炎|2
小儿帕套综合征|2
过敏性肉芽肿性血管炎相关巩膜炎|2
结节性多动脉炎伴发的葡萄膜炎|2
变性性近视的眼底损害|2
过强反射性鼻炎|2
泪囊肿瘤|2
虹膜色素痣|2
小儿龋病|2
颌周蜂窝织炎|2
先天性视网膜劈裂|2
小儿先天性白细胞颗粒异常综合征|2
慢性乳突炎|2
眼球后退综合征|2
角膜病变|2
炎性肠病性关节炎相关巩膜炎|2
甲状舌囊肿及瘘管|2
原发性视网膜色素变性|2
眼眶内静脉曲张|2
共同性外斜视|2
急性卡他性结膜炎|2
腺性唇炎|2
卡他性结膜炎|2
视盘水肿|2
咽旁脓肿|2
高血压病视网膜病变|2
线粒体病|2
青少年牙周炎|2
急性舌扁桃体炎|2
脉络膜脱离|2
急性虹膜睫状体炎|2
釉质发育不全|2
咽鼓管异常开放症|2
眼科重症肌无力|2
细菌性角膜炎|2
鼻后滴漏综合症|2
阿克森费尔德-里格尔综合征|2
暴露性角膜炎|2
巨舌|2
迷路炎|2
青光眼睫状体炎综合征|2
会厌炎|2
急性单纯性咽炎|2
小儿鹅口疮|2
带状疱疹性角膜炎|2
嗅觉障碍|2
急性泪囊炎|2
牙体缺损|2
牙外伤|2
外耳道真菌病|2
强直性脊柱炎及其伴发的葡萄膜炎|2
年龄相关性白内障|2
内耳膜迷路积水|2
共同性斜视|2
先天性青光眼|2
电视眼病|2
屈光参差|2
眼内异物|2
眼底病|2
甲状舌骨囊肿与瘘|2
恶性青光眼|2
肥大性龈炎|2
喉阻塞|2
乳突炎|2
舌下神经损伤|2
中心性渗出性脉络膜视网膜病变|2
伴有虹膜睫状体炎的继发性青光眼|2
咽肌痉挛|2
急性筛窦炎|2
化脓性腮腺炎|2
开合|2
先天性眼球震颤|2
视网膜静脉周围炎|2
咽后脓肿|2
白血病视网膜病变|2
急性泪腺炎|2
小儿病毒感染性口炎|2
慢性卡他性结膜炎|2
鼻中隔脓肿|2
并发症白内障|2
真菌性角膜溃疡|2
前葡萄膜炎|2
视神经病变|2
涎腺癌|2
眶蜂窝织炎|2
糖尿病伴发的葡萄膜炎|2
巨乳头性结膜炎|2
交感性眼炎|2
浅层点状角膜炎|2
急性颌骨骨髓炎|2
幼年性黄色肉芽肿|2
后发性白内障|2
电脑视觉综合症|2
中耳气压伤|2
脉络膜新生血管|2
白塞病性巩膜炎|2
动眼、滑车及外展神经疾病|2
中间葡萄膜炎|2
眼球穿通伤|2
齿状突发育畸形|2
沙眼衣原体肺炎|2
口炎|2
化脓性眼内炎|2
眼肌麻痹性偏头痛|2
腭咽闭合不全|2
蝶窦恶性肿瘤|2
舌扁桃体炎|2
木村病|2
舌下间隙感染|2
化脓性耳廓软骨膜炎|2
唇舌水肿及面瘫综合征|2
Leber遗传性视神经病变|2
慢性颌下腺炎|2
溢泪症|2
黄斑裂孔性视网膜脱离|2
Wegner肉芽肿伴发的葡萄膜炎|2
眼睑疖肿和脓肿|2
肾小管间质性肾炎葡萄膜炎综合征|2
急性蝶窦炎|2
压迫性视神经病变|2
咽角化症|2
基质性角膜炎|2
婴幼儿型内斜视|2
新生血管性青光眼|2
炎症性肠道疾病及其伴发的葡萄膜炎|2
奋森咽峡炎|2
下颌后缩|2
接触性唇炎|2
细菌性角膜溃疡|2
涎腺囊肿|2
牙列拥挤|2
视网膜血管炎|2
鼻石|2
大泡性角膜病变|2
喉气管瘢痕性狭窄|2
弥漫性外耳道炎|2
鼻瓣区狭窄|2
表层巩膜炎|2
咽旁间隙感染|2
先天性无虹膜|2
睑外翻|2
咬肌间隙感染|2
颞间隙感染|2
泪腺炎|2
腭裂|2
糖尿病性视网膜病变|2
鼻孢子虫病|2
慢性闭角型青光眼|2
鼻疖|2
小儿色素失调症|2
楔状缺损|2
颌骨骨髓炎|2
A-V综合征|2
先天性耳聋|2
急性闭角型青光眼|2
泡性角结膜炎|2
新生儿泪囊炎|2
脑脊液漏|2
粘连性中耳炎|2
粘液腺囊肿|2
药物性鼻炎|2
血色病|2
色素性青光眼|2
淋菌性结膜炎|2
悬雍垂过长症|2
气压创伤性中耳炎|2
间歇性外斜视|2
春季结膜炎|2
早产儿视网膜病变|2
急性额窦炎|2
球后视神经炎|2
视网膜静脉阻塞|2
黄斑囊样水肿|2
真菌性角膜炎|2
上颌窦炎|2
圆锥角膜|2
成人类风湿性关节炎性巩膜炎|2
缺血性视神经病变|2
口腔白斑病|2
唇裂|2
先天性白内障|2
咽部异物|2
慢性单纯性鼻炎|2
牙隐裂|2
干燥性鼻炎|2
上睑下垂|2
中心性浆液性脉络膜视网膜病变|2
病毒性喉炎|2
慢性额窦炎|2
常年性鼻炎|2
口腔单纯性疱疹|2
慢性鼻窦炎|2
鼻前庭炎|2
慢性化脓性中耳炎|2
颌下腺炎|2
牙齿感觉过敏症|2
春季卡他性结膜炎|2
急性鼻窦炎|2
血管运动性鼻炎|2
咽峡炎|2
空鼻症|2
边缘性龈炎|2
慢性蝶窦炎|2
甲状舌管囊肿|2
慢性肥厚性鼻炎|2
白血病性咽峡炎|2
舌白斑|2
牙周萎缩|2
颞下颌关节脱位|2
小儿过敏性鼻炎|2
眼睑丹毒|2
麻痹性斜视|2
创伤性溃疡|2
视网膜动脉阻塞|2
大疱性鼓膜炎|2
颞下颌关节炎|2
强直性脊柱炎性巩膜炎|2
声带小结|2
鼻腔异物|2
脉络膜血管瘤|2
慢性进行性眼外肌麻痹|2
远视|2
剥脱性唇炎|2
不动纤毛综合征|2
咽肌麻痹|2
耳内脑膜脑疝|2
视神经乳头水肿及视盘水肿|2
扁桃体周围脓肿|2
干燥性角结膜炎|2
脉络膜炎|2
外耳道异物|2
原发性非调节性内斜视|2
复发性多发性软骨炎伴发的葡萄膜炎|2
口腔粘膜病|2
遗传性乳光牙|2
氟斑牙|2
喉炎|2
玻璃体混浊|2
牙周病|2
小儿亚急性甲状腺炎|2
视网膜色素变性|2
鹅口疮|2
小儿炎症性肠病|2
先天性肠旋转不良|2
小儿慢性粒细胞白血病|2
小儿家族性低血磷性佝偻病|2
糖原贮积病|2
小儿叶酸缺乏病|2
视网膜病变|2
小儿狼疮肾炎|2
急性咽炎|2
地图舌|2
弱视|2
视网膜脱落|2
新生儿低钠血症|2
散光|2
牙周炎|2
慢性扁桃体炎|2
耳聋|2
小儿急性喉炎|2
扁桃体炎|2
眩晕|2
小儿库欣综合征|2
小儿良性先天性肌弛缓综合征|2
小儿X-连锁高免疫球蛋白M血症|2
疱疹性咽峡炎|2
呆小症|2
小儿先天性侏儒痴呆综合征|2
小儿肠旋转不良|2
新生儿胃穿孔|2
胎儿乙醇综合征|2
小儿继发性免疫性血小板减少性紫癜|2
腮腺炎|2
小儿丙酸血症|2
小儿X-连锁无丙种球蛋白血症|2
先天性胆管囊状扩张|2
鼻炎|2
青光眼|2
过敏性鼻炎|2
近视眼|2
慢性鼻炎|2
鼻窦炎|2
口臭|2
神经元蜡样脂褐质沉积症|2
小儿窦性心动过缓|2
小儿遗传性慢性进行性肾炎|2
口腔溃疡|2
新生儿失血性贫血|2
小儿红白血病|2
慢性咽炎|2
三尖瓣闭锁|2
小儿多囊肾|2
腹裂|2
鼻出血|2
智齿冠周炎|2
联合免疫缺陷病|2
咽炎|2
干眼症|2
结膜炎|2
急性扁桃体炎|2
分泌性中耳炎|2
龋齿|2
沙眼|2
中耳炎|2
咽鼓管阻塞|2
副鼻窦炎|2
舌下腺囊肿|2
磨牙|2
斜视|2
病毒性咽炎|2
眶上神经痛|2
慢性喉炎|2
巩膜炎|2
单纯疱疹病毒性角膜炎|2
睡眠呼吸暂停综合征|2
葡萄膜炎|2
高眼压症|2
噪声性耳聋|2
急性会厌炎|2
开角型青光眼|2
唇病|2
季节性过敏性鼻炎|2
眼球震颤|2
视网膜母细胞瘤|2
梅尼埃病|2
视神经萎缩|2
急性化脓性中耳炎|2
先天性喉喘鸣|2
肥厚性咽炎|2
老年性耳聋|2
耳膜穿孔|2
萎缩性鼻炎|2
视神经炎|2
声带息肉|2
泪囊炎|2
口角炎|2
色盲|2
四环素牙|2
慢性筛窦炎|2
耵聍栓塞|2
老花眼|2
慢性上颌窦炎|2
变应性口炎|2
虹膜睫状体炎|2
咽异感症|2
慢性单纯性咽炎|2
药物性牙龈增生|2
小儿肠吸收不良综合征|2
牙髓炎|2
根尖周病|2
睑缘炎|2
慢性干燥性鼻炎|2
慢性泪囊炎|2
小儿先天性主动脉瓣狭窄|2
小儿肾小管性酸中毒|2
小儿自身免疫性溶血性贫血伴血小板减少综合征|2
角膜病|2
小儿先天性面肌双瘫综合征|2
孟德尔遗传病|2
小儿雄激素不敏感综合征|2
冠状动脉异常起源于肺动脉|2
产瘤|2
小儿癫痫发作诱发失语综合征|2
小儿脆性X染色体|2
小儿尿石症|2
小儿慢性肾小球肾炎|2
先天性高肩胛症|2
新生儿迁延性胆汁淤积性黄疸|2
小儿不对称身材-矮小-性发育异常综合征|2
小儿维生素E缺乏病|2
小儿骨软骨瘤|2
小儿假肥大型肌营养不良|2
小儿猫叫综合征|2
小儿软骨发育不全|2
幼年型慢性粒细胞白血病|2
小儿腺病毒性肺炎|2
小儿血友病|2
新生儿衣原体感染|2
先天性多发性关节挛缩症|2
血红蛋白病|2
先天性垂直距骨|2
营养代谢障碍疾病|2
小儿阵发性室上性心动过速|2
小儿呼吸衰竭|2
小儿自身免疫性溶血性贫血|2
小儿先天性高氨血症|2
小儿慢性淋巴细胞性甲状腺炎|2
新生儿肛门和直肠畸形|2
小儿急性播散性脑脊髓炎|2
黏多糖贮积症Ⅰ型|2
小儿急性出血性坏死性肠炎|2
小儿肝豆状核变性|2
小儿葡萄糖-6-磷酸脱氢酶缺乏症|2
小儿指甲-髌骨综合征|2
小儿急性小脑性共济失调|2
婴儿纤维瘤|2
少年性椎体骨软骨病|2
重症联合免疫缺陷|2
获得性免疫缺陷综合征的心血管损害|2
小儿黏多糖贮积病Ⅳ型|2
小儿肝硬化|2
小儿巨大血小板综合征|2
小儿小颌畸形综合征|2
小儿糖吸收不良|2
小儿周期性高血钾性麻痹|2
小儿胱氨酸病|2
小儿肝性脑病|2
先天性二尖瓣畸形|2
小儿动脉瘤样骨囊肿|2
小儿硬脑膜外血肿|2
新生儿Wilson-Mikity综合征|2
小儿急性胆囊炎与胆管炎|2
小儿变应性亚败血症综合征|2
小儿继发性血小板增多症|2
小儿食物变态反应|2
小儿特发性室性心动过速|2
小儿自身免疫性淋巴细胞增生综合征|2
小儿假性粒细胞减少症|2
小儿球形细胞脑白质营养不良|2
小儿46-XY单纯性腺发育不全综合征|2
新生儿皮下坏疽|2
脐膨出-巨舌-巨体综合征|2
小儿大动脉炎|2
小儿尿路梗阻|2
同种免疫性新生儿血小板减少性紫癜|2
小儿甲状旁腺功能减退症|2
小儿急性呼吸窘迫综合征|2
小儿异染性脑白质营养不良|2
小儿气胸|2
小儿发作性舞蹈手足徐动症|2
小儿原发性免疫缺陷病|2
小儿胆道蛔虫症|2
小儿急性偏瘫|2
小儿早老症|2
小儿关节过度活动综合征|2
小儿阿姆斯特丹型侏儒|2
小儿成骨不全|2
小儿支气管肺发育不全|2
小儿房室传导阻滞|2
小儿锁骨颅骨发育不全综合征|2
小儿肥胖性生殖无能综合征|2
小儿原发性血小板增多症|2
小儿军团病|2
小儿自律性房性心动过速|2
儿童胰腺功能不全并中性粒细胞减少症综合征|2
小儿弓形腿综合征|2
小儿神经源性膀胱|2
小儿肺炎链球菌肺炎|2
小儿面部红斑侏儒综合征|2
家族性地中海热|2
小儿锌缺乏症|2
小儿维生素B1缺乏病|2
小儿IgA肾病|2
小儿结核性胸膜炎|2
新生儿呕血和便血|2
超敏反应性疾病|2
小儿急性非淋巴细胞性白血病|2
小儿充血性心力衰竭|2
小儿重症肌无力|2
嗜血综合症|2
胎粪吸入综合征|2
新生儿喉喘鸣|2
特发性肺含铁血黄素沉着症|2
甲状腺功能亢进性骨矿疾病|2
非ST段抬高心肌梗死|2
中毒性肾病|2
锌缺乏病|2
食物不耐受|2
小儿衣原体肺炎|2
男性性早熟|2
急性便秘|2
小儿周围淋巴结结核|2
假性甲状旁腺功能减退症|2
常染色体隐性遗传病|2
羊水与胎粪吸入综合征|2
小儿心内膜弹力纤维增生症|2
小儿维生素C缺乏病|2
小儿格林巴利综合症|2
小儿窦性心动过速|2
返祖现象|2
新生儿出血症|2
小儿维生素B6缺乏病|2
小儿维生素A缺乏病|2
小儿支气管扩张|2
维生素B6依赖综合征|2
小儿肠系膜淋巴结结核|2
新生儿低体温|2
小儿维生素B2缺乏病|2
小儿溃疡性结肠炎|2
新生儿水肿|2
新生儿青紫|2
抗体免疫缺陷病|2
甘露糖苷贮积症|2
原发性视网膜脱离|2
小儿眼-耳-脊椎综合征|2
自限性疾病|2
新生儿持续性肺动脉高压|2
维生素D依赖性佝偻病|2
先天性肌强直|2
小儿心律失常|2
银屑病关节炎性巩膜炎|2
小儿法洛四联症|2
小儿金黄色葡萄球菌肺炎|2
小儿再生障碍性贫血|2
小儿时期常见的呕吐|2
新生儿化脓性脑膜炎|2
小儿喘息样支气管炎|2
小儿言语和语言障碍|2
小儿隐睾症|2
新生儿心肌炎|2
牙龈炎|2
常染色体显性遗传病|2
小儿肺动脉高压|2
急性喉炎|2
老年性黄斑变性|2
鼻咽炎|2
外耳道炎|2
翼状胬肉|2
腺样体肥大|2
口腔扁平苔藓|2
小儿颅内出血|2
角膜炎|2
屈光不正|2
小儿先天性甲状腺功能减低症|2
米勒费雪症候群|2
早熟性儿童乳房肥大症|2
女性性早熟|2
新生儿坏死性小肠结肠炎|2
新生儿湿肺|2
婴幼儿外阴炎|2
颞下颌关节紊乱综合征|2
小儿病毒性心肌炎|2
先天性肌性斜颈|2
淤胆型肝炎|2
小儿过敏性紫瘢|2
茎突综合征|2
维生素E缺乏病|2
新生儿单纯疱疹病毒感染|2
儿童急性良性肌炎|2
新生儿发热|2
新生儿生理性黄疸|2
新生儿咽下综合征|2
新生儿低血糖症|2
小儿苯丙酮尿症|2
小儿α-地中海贫血|2
小儿消化性溃疡|2
糖原累积症|2
小儿风湿热|2
新生儿巨细胞病毒感染|2
小儿先天性外胚层发育不良综合征|2
婴幼儿胃食管反流|2
结节性硬化|2
小儿先天性斜颈|2
新生儿呼吸暂停|2
小儿急性喉气管支气管炎|2
小儿急性肾小球肾炎|2
小儿肌阵挛性癫痫|2
小儿甲状腺癌|2
新生儿糖尿病|2
小儿急性胰腺炎|2
小儿生长激素缺乏症|2
早产儿贫血|2
小儿真菌性肺炎|2
瑞氏综合症|2
小儿功能性消化不良|2
侏儒症|2
原发性免疫缺陷病|2
小儿低血糖|2
蛋白质-能量营养不良|2
CM1神经节苷脂贮积症|2
小儿肾病综合征|2
乳汁吸入性肺炎|2
小儿β地中海贫血|2
小儿女性性早熟|2
小儿急性肾功能衰竭|2
戈谢病|2
小儿神经纤维瘤病|2
突发性耳聋|2
小儿消化道出血|2
小儿溶血性贫血|2
幼年型粒-单核细胞白血病|2
小儿慢性肾功能衰竭|2
氨基酸代谢病|2
小儿特发性血小板减少性紫癜|2
僵人综合征|2
维生素中毒|2
小儿慢性肺炎|2
小儿阻塞性睡眠呼吸暂停|2
小儿腹胀|2
小儿高血压|2
肾萎缩|2
儿童糖尿病|2
新生儿呕吐|2
眼睑痉挛-口下颏部肌张力障碍|2
食管管型|2
小儿轮状病毒性肠炎|2
小儿心肌炎|2
缺血缺氧性脑病|2
苯丙酮尿症|2
小儿急性胃炎|2
坏血病|2
非阵发性窦性心动过速|2
新生儿溶血病|2
小儿肥胖|2
婴儿肠痉挛|2
肾病综合症|2
小儿营养不良性消瘦|2
小儿细菌性痢疾|2
新生儿呼吸窘迫综合征|2
脐炎|2
慢性舌扁桃体炎|2
儿童睡眠障碍|2
小儿铅中毒|2
小儿甲基丙二酸血症|2
维生素缺乏|2
小儿过敏性紫癜|2
婴儿痉挛症|2
小儿先天性巨结肠|2
小儿幽门螺杆菌感染|2
新生儿惊厥|2
婴幼儿阴道炎|2
溶血|2
原发性小肠溃疡|2
小儿眼-脑-肾综合征|2
小儿慢性支气管炎|2
川崎病|2
韦尼克脑病|2
尿床|2
新生儿ABO溶血病|2
性早熟|2
慢性嗜酸性粒细胞性肺炎|2
自身免疫性甲状腺疾病相关肾病|2
小儿营养不良|2
舒张性心力衰竭|2
小儿抽动症|2
儿童腹痛|2
肾上腺皮质功能减退性心脏病|2
小儿便秘|2
异位胰腺|2
黑色素斑-胃肠多发性息肉综合征|2
减压病|2
致心律失常性右室心肌病|2
新生儿肺炎|2
叶酸缺乏所致贫血|2
新生儿缺氧缺血性脑病|2
肝源性肾损害|2
小儿黄疸肝脏色素沉着综合征|2
小儿哮喘|2
轮状病毒性肠炎|2
小儿肾血管性高血压|2
先天性肠闭锁|2
小儿肥胖症|2
小儿肺不张|2
小儿高热惊厥|2
克里格勒-纳贾尔综合征|2
小儿先天性卵巢发育不全|2
小儿两性畸形|2
溃疡病大出血|2
起搏器综合征|2
胎粪性便秘|2
小肠吸收不良综合征|2
甲状旁腺功能减退性心肌病|2
急性酒中毒|2
小儿缺铁性贫血|2
军团菌肺炎|2
进行性色素性紫癜性皮病|2
足月小样儿|2
小儿晚发性维生素K缺乏病|2
弱智|2
生长痛|2
严重肝病引起获得性凝血因子异常|2
小儿动力性肠梗阻|2
左后分支传导阻滞|2
血友病甲|2
急性冠脉综合症|2
原发性直立性低血压|2
全面性发作|2
肾髓质囊性病|2
蛋白丢失性胃肠病|2
类固醇5α-还原酶2缺乏综合征|2
胃切除后胆汁返流性胃炎|2
抗利尿激素分泌异常综合征|2
急性化脓性脑膜炎|2
难治性心力衰竭|2
小儿先天性肾上腺皮质增生症|2
药物免疫性血小板减少性紫癜|2
肾上腺髓质增生|2
小儿慢性胃炎|2
纯红再障|2
小儿呕吐|2
苍白球黑质红核色素变性|2
急进性肾小球肾炎|2
高度房室传导阻滞|2
播散性嗜酸粒细胞增多性胶原病|2
小儿流行性喘憋性肺炎|2
小儿屏气发作|2
嗜酸粒细胞增多症|2
肺囊性纤维化|2
小儿甲状腺功能亢进症|2
肺曲菌病|2
肠白塞病|2
高渗性非酮症糖尿病昏迷|2
肉芽肿性唇炎|2
过度通气综合征|2
真菌性肠炎|2
甲状腺功能减低所致贫血|2
应激性溃疡|2
弥漫性血管内凝血|2
局灶性节段性肾小球硬化|2
牙折|2
匐行性角膜溃疡|2
腹膜后淋巴结炎|2
灼性神经痛|2
继发性血小板增多症|2
II型肾小管性酸中毒|2
肺血管炎|2
麻痹性痴呆|2
继发性腹膜炎|2
呼吸性细支气管相关的间质性肺疾病|2
感染性血小板减少性紫癜|2
肺念珠菌病|2
小儿牙本质生长不全综合征|2
真性小眼球|2
单眼双下转肌麻痹|2
红外线伤|2
急性后部多灶性鳞状色素上皮病变|2
微小病变型肾病|2
晶状体异位|2
主动脉弓综合征视网膜病变|2
Shy-Drager综合征|2
分离性垂直偏斜|2
眼外肌猪囊尾蚴病|2
巨细胞动脉炎性巩膜炎|2
马方综合征|2
绝经与心血管疾病|2
先天性小眼球合并眼眶囊肿|2
出血性脑梗死|2
成人型慢性粒细胞白血病|2
肾周围炎|2
戒酒综合征|2
结节性脂膜炎|2
皮肌炎与多发性肌炎|2
阿尔茨海默病性痴呆|2
缺血性肾脏病|2
反射性交感神经营养不良综合征|2
人类T淋巴细胞病毒感染|2
缩窄性心包炎|2
甲状旁腺功能亢进性心肌病|2
变态反应性结膜炎|2
慢性纤维性甲状腺炎|2
坏死性龈口炎|2
黑舌|2
复发性阿弗他性口腔炎|2
角膜擦伤|2
原发性开角型青光眼|2
正常眼压性青光眼|2
言语障碍|2
泪液分泌过多|2
急性肺源性心脏病|2
稳定型心绞痛|2
类风湿性关节炎的肾损害|2
进行性延髓麻痹|2
持续性植物状态|2
肺泡蛋白沉着症|2
颅内低压综合征|2
造影剂肾病|2
